connected to i2c device 5
imu who am i is 113 
                    
accel config 2 10 
calibration complete, 1.262154 -0.567156 1.418707 -3.090936 -3.096657 0.000000
shared memory attached at address 0xb6f4b000
segment size: 25600
  -1.80190,  -0.09419,   0.00000,   0.00000
  -1.81969,  -0.12873,1099.52905,1100.47095
  -1.60968,  -0.15833,1099.35632,1100.64368
  -0.89562,  -0.17302,1099.20837,1100.79163
  -1.85606,  -0.20657,1099.13489,1100.86511
  -0.95762,  -0.22180,1098.96716,1101.03284
  -1.36974,  -0.24482,1098.89099,1101.10901
  -1.52346,  -0.27024,1098.77588,1101.22412
  -1.93215,  -0.30371,1098.64880,1101.35120
  -1.74752,  -0.33329,1098.48145,1101.51855
  -1.62071,  -0.35995,1098.33350,1101.66650
  -2.43651,  -0.40147,1098.20020,1101.79980
  -1.51623,  -0.42433,1097.99268,1102.00732
  -1.86429,  -0.45319,1097.87830,1102.12170
  -1.94171,  -0.48270,1097.73401,1102.26599
  -1.96689,  -0.51266,1097.58655,1102.41345
  -2.27279,  -0.54792,1097.43665,1102.56335
  -2.04619,  -0.57852,1097.26038,1102.73962
  -1.66262,  -0.60033,1097.10742,1102.89258
  -2.01567,  -0.62881,1096.99829,1103.00171
  -1.53648,  -0.64674,1096.85596,1103.14404
  -1.85397,  -0.67105,1096.76636,1103.23364
  -1.64741,  -0.69053,1096.64478,1103.35522
  -2.49160,  -0.72690,1096.54736,1103.45264
  -1.48898,  -0.74227,1096.36548,1103.63452
  -2.18973,  -0.77142,1096.28857,1103.71143
  -2.21481,  -0.80014,1096.14282,1103.85718
  -2.13622,  -0.82703,1095.99927,1104.00073
  -2.18899,  -0.85390,1095.86487,1104.13513
  -1.80376,  -0.87296,1095.73047,1104.26953
  -2.21705,  -0.89997,1095.63525,1104.36475
  -1.50458,  -0.91162,1095.50012,1104.49988
  -2.51983,  -0.94395,1095.44189,1104.55811
  -2.01973,  -0.96493,1095.28027,1104.71973
  -2.13370,  -0.98800,1095.17542,1104.82458
  -2.08190,  -1.00979,1095.06006,1104.93994
  -1.89258,  -1.02723,1094.95105,1105.04895
  -2.32601,  -1.05330,1094.86389,1105.13611
  -1.91101,  -1.07009,1094.73352,1105.26648
  -1.94110,  -1.08746,1094.64954,1105.35046
  -1.10930,  -1.08774,1094.56274,1105.43726
  -1.82662,  -1.10205,1094.56128,1105.43872
  -0.94672,  -1.09882,1094.48975,1105.51025
  -1.23853,  -1.10117,1094.50586,1105.49414
  -0.88332,  -1.09823,1094.49414,1105.50586
  -0.17442,  -1.08021,1094.50879,1105.49121
  -0.98729,  -1.07799,1094.59900,1105.40100
  -4.72782,  -1.14728,1094.61011,1105.38989
  -2.95836,  -1.18553,1094.26355,1105.73645
  -0.95531,  -1.18288,1094.07239,1105.92761
  -1.21730,  -1.18082,1094.08557,1105.91443
  -7.49896,  -1.30508,1094.09595,1105.90405
  -3.68564,  -1.35401,1093.47461,1106.52539
   1.38772,  -1.30277,1093.22998,1106.77002
   1.62416,  -1.24486,1093.48608,1106.51392
  -7.29684,  -1.35384,1093.77563,1106.22437
  -1.77480,  -1.34749,1093.23083,1106.76917
  13.26313,  -1.05398,1093.26257,1106.73743
   9.92533,  -0.83609,1094.73010,1105.26990
   8.99185,  -0.64011,1095.81958,1104.18042
  -6.91987,  -0.77169,1096.79944,1103.20056
 -13.62723,  -1.02373,1096.14160,1103.85840
 -12.18480,  -1.24876,1094.88135,1105.11865
   2.51520,  -1.17450,1093.75623,1106.24377
  10.93576,  -0.93485,1094.12744,1105.87256
 -15.24544,  -1.22163,1095.32568,1104.67432
   1.88400,  -1.15983,1093.89185,1106.10815
  -4.34831,  -1.21923,1094.20093,1105.79907
 -28.75285,  -1.77147,1093.90381,1106.09619
  -8.07849,  -1.89881,1091.14270,1108.85730
  -2.57464,  -1.91582,1090.50598,1109.49402
   1.24482,  -1.85381,1090.42090,1109.57910
  -1.03725,  -1.83696,1090.73096,1109.26904
 -10.84669,  -2.01368,1090.81519,1109.18481
  11.92955,  -1.74070,1089.93164,1110.06836
   5.04420,  -1.60581,1091.29651,1108.70349
   0.51088,  -1.56071,1091.97095,1108.02905
   6.47848,  -1.39656,1092.19641,1107.80359
 -22.41457,  -1.81096,1093.01721,1106.98279
  39.04031,  -0.99871,1090.94519,1109.05481
  24.29441,  -0.48524,1095.00647,1104.99353
  -9.39513,  -0.66246,1097.57385,1102.42615
  -4.88338,  -0.75458,1096.68774,1103.31226
  -8.18499,  -0.91000,1096.22717,1103.77283
   7.79610,  -0.72703,1095.45007,1104.54993
  44.94620,   0.18242,1096.36487,1103.63513
 -17.28108,  -0.17195,1100.91211,1099.08789
  -1.07894,  -0.18086,1099.14026,1100.85974
 -12.42539,  -0.42758,1099.09570,1100.90430
   1.29082,  -0.40347,1097.86206,1102.13794
  -6.13872,  -0.51641,1097.98267,1102.01733
  -0.05188,  -0.49203,1097.41797,1102.58203
  -4.12690,  -0.57339,1097.53979,1102.46021
