connected to i2c device 5
imu who am i is 113 
                    
calibration complete, 1.151644 -0.722968 1.460458 -3.056423 -3.080086 0.000000
shared memory attached at address 0xb6f3c000
segment size: 25600
1284.09778,1315.90222,  -0.02553,   0.02333,   -0.20668
1274.77356,1325.22644,  -0.03739,  -0.13094,   -0.20930
1301.58154,1298.41846,   0.00333,  -0.01880,   -0.20967
1282.03076,1317.96924,  -0.02339,  -0.24028,   -0.21448
1284.41077,1315.58923,  -0.01727,  -0.36059,   -0.22169
1293.15869,1306.84131,  -0.00202,  -0.42731,   -0.23024
1282.24292,1317.75708,  -0.01767,  -0.52883,   -0.24081
1298.14783,1301.85217,   0.00816,  -0.53553,   -0.25152
1304.67847,1295.32153,   0.01550,  -0.38052,   -0.25913
1284.91443,1315.08557,  -0.01607,  -0.58737,   -0.27088
1302.64697,1297.35303,   0.01895,  -0.53575,   -0.28160
1307.66565,1292.33435,   0.03110,  -0.52528,   -0.29210
1313.81458,1286.18542,   0.02898,  -0.30204,   -0.29814
1287.79736,1312.20264,  -0.00711,  -0.60811,   -0.31030
1313.80896,1286.19104,   0.03039,  -0.37782,   -0.31786
1301.12854,1298.87146,   0.01159,  -0.46497,   -0.32716
1299.89221,1300.10779,   0.00516,  -0.24121,   -0.33198
1295.73596,1304.26404,  -0.00148,  -0.24008,   -0.33679
1296.41711,1303.58289,  -0.00009,  -0.25475,   -0.34188
1302.30774,1297.69226,   0.00346,   0.03882,   -0.34110
1291.98340,1308.01660,  -0.00837,  -0.19537,   -0.34501
1307.32434,1292.67566,   0.01166,   0.03024,   -0.34441
1282.74646,1317.25354,  -0.03037,   0.15855,   -0.34124
1292.91052,1307.08948,  -0.00966,  -0.05183,   -0.34227
1314.27832,1285.72168,   0.01982,   0.17594,   -0.33875
1285.19153,1314.80847,  -0.02608,   0.14315,   -0.33589
1297.79871,1302.20129,  -0.00354,   0.02006,   -0.33549
1302.48804,1297.51196,   0.00385,   0.03442,   -0.33480
1289.40332,1310.59668,  -0.03222,   0.02219,   -0.33436
1300.92578,1299.07422,   0.00162,   0.02839,   -0.33379
1305.07446,1294.92554,   0.00626,   0.20796,   -0.32963
1297.38940,1302.61060,  -0.01260,   0.40552,   -0.32152
1307.39429,1292.60571,   0.01179,   0.39958,   -0.31353
1296.81067,1303.18933,  -0.00574,   0.03625,   -0.31280
1299.01050,1300.98950,   0.00455,  -0.21589,   -0.31712
1295.58911,1304.41089,   0.00090,  -0.36817,   -0.32449
1304.78491,1295.21509,   0.01459,  -0.27296,   -0.32994
1304.31641,1295.68359,   0.03659,  -0.24778,   -0.33490
1308.50537,1291.49463,   0.02135,  -0.03894,   -0.33568
1314.56030,1285.43970,   0.01947,   0.29300,   -0.32982
1297.71216,1302.28784,  -0.00292,  -0.02573,   -0.33033
1289.11475,1310.88525,  -0.00976,  -0.38513,   -0.33804
1278.02527,1321.97473,  -0.02983,  -0.72912,   -0.35262
1292.83459,1307.16541,  -0.00402,  -0.51221,   -0.36286
1302.73804,1297.26196,   0.01659,  -0.50102,   -0.37288
1308.78979,1291.21021,   0.02555,  -0.12837,   -0.37545
1305.90674,1294.09326,   0.03095,  -0.53029,   -0.38606
1305.44873,1294.55127,   0.02422,  -0.63732,   -0.39880
1303.03052,1296.96948,   0.03661,  -0.95194,   -0.41784
1287.27063,1312.72937,   0.00651,  -1.28231,   -0.44349
1263.99011,1336.00989,  -0.02727,  -1.58212,   -0.47513
1287.17651,1312.82349,   0.00560,  -1.25052,   -0.50014
1288.58118,1311.41882,   0.00495,  -1.04491,   -0.52104
1292.72253,1307.27747,   0.01180,  -1.06896,   -0.54242
1284.61462,1315.38538,   0.00422,  -1.38213,   -0.57006
1265.75806,1334.24194,  -0.02150,  -1.68674,   -0.60379
1272.28186,1327.71814,  -0.02244,  -1.76445,   -0.63908
1276.44385,1323.55615,  -0.00449,  -1.64128,   -0.67191
1277.97400,1322.02600,  -0.00885,  -1.39577,   -0.69982
1305.70459,1294.29541,   0.03724,  -1.17136,   -0.72325
1296.68506,1303.31494,   0.02047,  -1.20068,   -0.74727
1274.58191,1325.41809,  -0.01491,  -1.22009,   -0.77167
1295.84265,1304.15735,   0.01671,  -1.10870,   -0.79384
1288.76025,1311.23975,   0.00822,  -1.23750,   -0.81859
1281.66028,1318.33972,  -0.00570,  -1.11522,   -0.84090
1290.69763,1309.30237,   0.00420,  -0.88522,   -0.85860
1293.25818,1306.74182,   0.01249,  -1.09428,   -0.88049
1289.89001,1310.10999,   0.00576,  -1.02335,   -0.90095
1285.82935,1314.17065,  -0.00486,  -0.81587,   -0.91727
1288.53931,1311.46069,   0.00118,  -0.90159,   -0.93530
1283.75940,1316.24060,  -0.00159,  -1.14299,   -0.95816
1288.46265,1311.53735,   0.00445,  -1.06716,   -0.97950
1282.35706,1317.64294,  -0.00539,  -1.06317,   -1.00077
1280.79004,1319.20996,  -0.00613,  -1.14824,   -1.02373
1285.68994,1314.31006,  -0.00088,  -1.02561,   -1.04425
1286.87292,1313.12708,   0.00015,  -0.97153,   -1.06368
1291.52979,1308.47021,   0.00903,  -0.97646,   -1.08320
1288.21082,1311.78918,   0.00534,  -1.11751,   -1.10556
1280.02588,1319.97412,  -0.01130,  -0.94130,   -1.12438
1291.07959,1308.92041,   0.00270,  -0.75162,   -1.13941
1290.59985,1309.40015,   0.00549,  -0.93316,   -1.15808
1288.13330,1311.86670,   0.00586,  -1.14880,   -1.18105
1282.34692,1317.65308,  -0.00748,  -0.94001,   -1.19985
1284.67554,1315.32446,  -0.00160,  -1.04869,   -1.22083
1280.19678,1319.80322,  -0.00510,  -1.28043,   -1.24644
1285.51013,1314.48987,   0.00794,  -1.44998,   -1.27543
1282.49060,1317.50940,   0.00013,  -1.30309,   -1.30150
1278.60754,1321.39246,  -0.00800,  -1.21445,   -1.32579
1287.45349,1312.54651,   0.00658,  -1.22626,   -1.35031
1288.91357,1311.08643,   0.00887,  -1.22103,   -1.37473
1286.79370,1313.20630,   0.00558,  -1.22387,   -1.39921
1276.17505,1323.82495,  -0.01251,  -1.16692,   -1.42255
1294.74109,1305.25891,   0.01454,  -1.03134,   -1.44317
1292.49402,1307.50598,   0.01240,  -1.10314,   -1.46524
1278.64343,1321.35657,  -0.01141,  -1.01934,   -1.48562
1283.41138,1316.58862,  -0.00811,  -0.81421,   -1.50191
1288.20374,1311.79626,   0.00196,  -0.92009,   -1.52031
1284.71021,1315.28979,   0.00075,  -1.13733,   -1.54306
1290.10718,1309.89282,   0.00807,  -1.07008,   -1.56446
1286.26611,1313.73389,   0.00154,  -1.04610,   -1.58538
1277.40369,1322.59631,  -0.01208,  -1.07586,   -1.60690
1288.44458,1311.55542,   0.00603,  -1.09540,   -1.62881
1292.53625,1307.46375,   0.01279,  -1.10871,   -1.65098
1278.15747,1321.84253,  -0.01175,  -1.02686,   -1.67152
1268.29651,1331.70349,  -0.02736,  -1.03586,   -1.69223
1286.88733,1313.11267,   0.00338,  -1.08134,   -1.71386
1290.26416,1309.73584,   0.00906,  -1.09326,   -1.73573
1273.31506,1326.68494,  -0.01745,  -1.11801,   -1.75809
1284.13293,1315.86707,  -0.00309,  -0.97614,   -1.77761
1291.91663,1308.08337,   0.00791,  -0.90134,   -1.79564
1285.08936,1314.91064,   0.00031,  -1.06312,   -1.81690
1291.29224,1308.70776,   0.00622,  -0.86032,   -1.83410
1290.06152,1309.93848,   0.00050,  -0.67205,   -1.84754
1284.67871,1315.32129,  -0.00331,  -0.91078,   -1.86576
1294.29883,1305.70117,   0.01253,  -0.93254,   -1.88441
1291.65820,1308.34180,   0.00717,  -0.87323,   -1.90188
1268.17590,1331.82410,  -0.02897,  -0.97042,   -1.92128
1279.12402,1320.87598,  -0.01198,  -0.91893,   -1.93966
1308.19861,1291.80139,   0.03421,  -0.90603,   -1.95778
1276.75317,1323.24683,  -0.01184,  -1.11270,   -1.98004
1267.59619,1332.40381,  -0.02959,  -0.99586,   -1.99995
1294.43884,1305.56116,   0.01656,  -1.11540,   -2.02226
1295.16077,1304.83923,   0.02037,  -1.24975,   -2.04726
1275.12720,1324.87280,  -0.01372,  -1.13486,   -2.06996
1294.56592,1305.43408,   0.01027,  -0.77607,   -2.08548
1295.38306,1304.61694,   0.01559,  -0.97648,   -2.10501
1288.40601,1311.59399,   0.00122,  -0.81921,   -2.12139
1292.56860,1307.43140,   0.00347,  -0.59693,   -2.13333
1291.87756,1308.12244,   0.00600,  -0.77001,   -2.14873
1271.77234,1328.22766,  -0.02288,  -1.04188,   -2.16957
1290.10547,1309.89453,   0.00496,  -0.86478,   -2.18686
1311.84375,1288.15625,   0.03328,  -0.54396,   -2.19774
1273.95068,1326.04932,  -0.02198,  -0.84386,   -2.21462
1271.31201,1328.68799,  -0.02180,  -1.03134,   -2.23525
1304.89905,1295.10095,   0.02632,  -0.74560,   -2.25016
1295.51465,1304.48535,   0.01681,  -1.01680,   -2.27049
1260.98816,1339.01184,  -0.03584,  -1.18052,   -2.29410
1285.58081,1314.41919,  -0.00027,  -0.95480,   -2.31320
1296.39563,1303.60437,   0.01636,  -0.92312,   -2.33166
1283.24329,1316.75671,  -0.00280,  -1.01236,   -2.35191
1277.12451,1322.87549,  -0.01620,  -0.82851,   -2.36848
1293.72095,1306.27905,   0.00887,  -0.74111,   -2.38330
1289.41895,1310.58105,   0.00537,  -0.92265,   -2.40175
1280.26245,1319.73755,  -0.01009,  -0.87921,   -2.41934
1287.07446,1312.92554,  -0.00114,  -0.78162,   -2.43497
1286.66772,1313.33228,   0.00117,  -0.92804,   -2.45353
1281.08398,1318.91602,  -0.00695,  -0.96851,   -2.47290
1292.31067,1307.68933,   0.00799,  -0.81616,   -2.48923
1279.97388,1320.02612,  -0.00941,  -0.93000,   -2.50783
1276.49500,1323.50500,  -0.01449,  -0.95226,   -2.52687
1294.74951,1305.25049,   0.01258,  -0.84740,   -2.54382
1289.56445,1310.43555,   0.00665,  -0.96402,   -2.56310
1269.15625,1330.84375,  -0.02550,  -0.98921,   -2.58288
1281.30408,1318.69592,  -0.00864,  -0.86564,   -2.60020
1297.89612,1302.10388,   0.01929,  -0.92295,   -2.61865
1280.72839,1319.27161,  -0.00419,  -1.12997,   -2.64125
1266.81812,1333.18188,  -0.02783,  -1.06003,   -2.66246
1280.54956,1319.45044,  -0.01325,  -0.87019,   -2.67986
1285.44507,1314.55493,  -0.00347,  -0.80137,   -2.69589
1275.66223,1324.33777,  -0.01527,  -0.97451,   -2.71538
1276.00037,1323.99963,  -0.01513,  -0.94595,   -2.73430
1278.74866,1321.25134,  -0.01260,  -0.85838,   -2.75146
1281.59229,1318.40771,  -0.00585,  -0.95895,   -2.77064
1267.11658,1332.88342,  -0.02859,  -0.97101,   -2.79006
1290.17126,1309.82874,   0.00499,  -0.81362,   -2.80633
1288.61755,1311.38245,   0.00399,  -0.87792,   -2.82389
1272.09851,1327.90149,  -0.01909,  -1.05514,   -2.84500
1279.38867,1320.61133,  -0.00923,  -0.95564,   -2.86411
1279.60352,1320.39648,  -0.01248,  -0.90405,   -2.88219
1282.32324,1317.67676,  -0.00598,  -0.89562,   -2.90010
1271.40942,1328.59058,  -0.02269,  -0.91396,   -2.91838
1279.48376,1320.51624,  -0.00984,  -0.91110,   -2.93660
1277.85217,1322.14783,  -0.01080,  -0.99609,   -2.95653
1268.24976,1331.75024,  -0.02639,  -1.00460,   -2.97662
1271.44897,1328.55103,  -0.02089,  -1.00159,   -2.99665
1264.84216,1335.15784,  -0.03013,  -1.06150,   -3.01788
1273.48083,1326.51917,  -0.01546,  -1.10657,   -3.04001
1278.42627,1321.57373,  -0.00848,  -1.06630,   -3.06134
1281.66431,1318.33569,  -0.00367,  -1.03631,   -3.08206
1283.52222,1316.47778,  -0.00002,  -1.06909,   -3.10344
1281.21985,1318.78015,  -0.00195,  -1.15438,   -3.12653
1282.78967,1317.21033,  -0.00063,  -1.09479,   -3.14843
1301.39099,1298.60901,   0.02528,  -0.89801,   -3.16639
1295.38220,1304.61780,   0.01693,  -0.96334,   -3.18565
1284.85645,1315.14355,   0.00301,  -1.10598,   -3.20777
1291.86743,1308.13257,   0.01320,  -1.05064,   -3.22879
1300.30225,1299.69775,   0.02435,  -0.92920,   -3.24737
1293.85535,1306.14465,   0.01423,  -0.94355,   -3.26624
1291.51758,1308.48242,   0.01177,  -1.00444,   -3.28633
1297.58740,1302.41260,   0.02103,  -0.98421,   -3.30601
1289.92322,1310.07678,   0.01025,  -1.04085,   -3.32683
1294.06433,1305.93567,   0.01583,  -1.00642,   -3.34696
1277.66223,1322.33777,  -0.00728,  -1.15033,   -3.36997
1270.23328,1329.76672,  -0.01677,  -1.27386,   -3.39544
1274.50317,1325.49683,  -0.00985,  -1.28361,   -3.42112
1271.84912,1328.15088,  -0.01492,  -1.23028,   -3.44572
1255.43274,1344.56726,  -0.03542,  -1.50661,   -3.47585
1242.01147,1357.98853,  -0.05395,  -1.65295,   -3.50891
1261.04089,1338.95911,  -0.02775,  -1.48142,   -3.53854
1285.30017,1314.69983,   0.00533,  -1.15753,   -3.56169
1261.02832,1338.97168,  -0.02797,  -1.43068,   -3.59031
1251.72534,1348.27466,  -0.04390,  -1.58277,   -3.62196
1271.34387,1328.65613,  -0.00966,  -1.52335,   -3.65243
1282.96643,1317.03357,   0.00969,  -1.55056,   -3.68344
1299.08191,1300.91809,   0.03208,  -1.38707,   -3.71118
1292.62842,1307.37158,   0.02782,  -1.69006,   -3.74498
1285.03271,1314.96729,   0.01777,  -1.78033,   -3.78059
1324.50879,1275.49121,   0.07172,  -1.31919,   -3.80697
1340.05627,1259.94373,   0.08799,  -0.88882,   -3.82475
1325.67285,1274.32715,   0.06863,  -1.07277,   -3.84620
1350.78003,1249.21997,   0.10343,  -0.67632,   -3.85973
1378.20190,1221.79810,   0.13494,  -0.21263,   -3.86398
1366.95813,1233.04187,   0.11665,  -0.23284,   -3.86864
1382.28870,1217.71130,   0.14140,  -0.16521,   -3.87194
1395.80725,1204.19275,   0.15790,   0.09212,   -3.87010
1400.77600,1199.22400,   0.16337,   0.21644,   -3.86577
1399.34229,1200.65771,   0.15677,   0.36850,   -3.85840
1429.09668,1170.90332,   0.19979,   0.64570,   -3.84549
1423.54175,1176.45825,   0.18685,   0.78052,   -3.82988
1424.81213,1175.18787,   0.18799,   0.88257,   -3.81223
1454.64429,1145.35571,   0.22745,   1.28764,   -3.78647
1431.62024,1168.37976,   0.18485,   1.58376,   -3.75480
1439.52441,1160.47559,   0.19748,   1.51967,   -3.72441
1465.78088,1134.21912,   0.24404,   1.67287,   -3.69095
1436.44934,1163.55066,   0.18463,   1.93808,   -3.65219
1461.15112,1138.84888,   0.21889,   2.17667,   -3.60865
1441.43628,1158.56372,   0.18421,   2.33165,   -3.56202
1425.90735,1174.09265,   0.16174,   2.27043,   -3.51661
1444.41821,1155.58179,   0.18305,   2.66667,   -3.46328
1446.48145,1153.51855,   0.18157,   2.88571,   -3.40556
1445.77417,1154.22583,   0.17529,   3.15368,   -3.34249
1457.27771,1142.72229,   0.18827,   3.44222,   -3.27365
1430.58521,1169.41479,   0.14472,   3.42177,   -3.20521
1425.57092,1174.42908,   0.13974,   3.24250,   -3.14036
1409.36328,1190.63672,   0.11322,   3.32671,   -3.07383
1391.99805,1208.00195,   0.09031,   3.11724,   -3.01148
1388.95752,1211.04248,   0.08429,   3.13449,   -2.94879
1378.99207,1221.00793,   0.06942,   3.08673,   -2.88706
1372.71606,1227.28394,   0.05427,   3.31911,   -2.82067
1372.27246,1227.72754,   0.06579,   3.33505,   -2.75397
1364.28882,1235.71118,   0.04257,   3.49828,   -2.68401
1345.85095,1254.14905,   0.01591,   3.20285,   -2.61995
1352.59387,1247.40613,   0.02087,   3.37616,   -2.55243
1347.39270,1252.60730,   0.01513,   3.23871,   -2.48765
1356.57825,1243.42175,   0.02478,   3.47908,   -2.41807
1347.57007,1252.42993,   0.00904,   3.54014,   -2.34727
1366.04016,1233.95984,   0.03261,   3.82323,   -2.27080
1359.20483,1240.79517,   0.02135,   3.84523,   -2.19390
1366.81396,1233.18604,   0.02994,   4.02087,   -2.11348
1348.82849,1251.17151,   0.00508,   3.81559,   -2.03717
1348.62463,1251.37537,   0.00723,   3.68535,   -1.96346
1351.81458,1248.18542,   0.00854,   3.88306,   -1.88580
1354.29761,1245.70239,   0.00960,   4.00755,   -1.80565
1377.30884,1222.69116,   0.05244,   4.23944,   -1.72086
1374.89050,1225.10950,   0.03402,   4.43257,   -1.63221
1396.75183,1203.24817,   0.06250,   4.78949,   -1.53642
1393.40564,1206.59436,   0.04722,   5.23304,   -1.43176
1406.57910,1193.42090,   0.06821,   5.22751,   -1.32721
1416.42883,1183.57117,   0.08012,   5.41902,   -1.21883
1393.02515,1206.97485,   0.04827,   5.17546,   -1.11532
1404.52161,1195.47839,   0.06146,   5.35783,   -1.00816
1414.27466,1185.72534,   0.07017,   5.70230,   -0.89412
1425.26892,1174.73108,   0.08091,   6.04297,   -0.77326
1424.64331,1175.35669,   0.07190,   6.42943,   -0.64467
1431.31799,1168.68201,   0.08257,   6.46051,   -0.51546
1438.11194,1161.88806,   0.09015,   6.57051,   -0.38405
1423.00696,1176.99304,   0.06994,   6.35540,   -0.25694
1419.23218,1180.76782,   0.05963,   6.54466,   -0.12605
1419.61060,1180.38940,   0.06484,   6.50045,    0.00396
1412.85840,1187.14160,   0.04420,   6.80086,    0.13998
1410.71973,1189.28027,   0.03753,   6.96288,    0.27923
1414.84473,1185.15527,   0.03799,   7.25015,    0.42424
1413.83386,1186.16614,   0.03474,   7.33333,    0.57090
1407.84863,1192.15137,   0.02252,   7.54193,    0.72174
1398.30029,1201.69971,   0.00868,   7.35956,    0.86893
1404.89392,1195.10608,   0.01796,   7.41192,    1.01717
1399.93518,1200.06482,   0.01186,   7.32030,    1.16358
1400.49414,1199.50586,   0.01183,   7.34045,    1.31039
1378.67322,1221.32678,  -0.01796,   7.07581,    1.45190
1381.04810,1218.95190,  -0.01414,   7.06223,    1.59315
1361.86829,1238.13171,  -0.04029,   6.82984,    1.72975
1358.55225,1241.44775,  -0.04724,   6.89593,    1.86766
1346.32080,1253.67920,  -0.06235,   6.67214,    2.00111
1350.39490,1249.60510,  -0.05814,   6.76751,    2.13646
1348.34827,1251.65173,  -0.06142,   6.67002,    2.26986
1354.61438,1245.38562,  -0.05222,   6.78325,    2.40552
1351.36768,1248.63232,  -0.05427,   6.62095,    2.53794
1353.84167,1246.15833,  -0.04867,   6.55385,    2.66902
1345.56921,1254.43079,  -0.05895,   6.37443,    2.79651
1346.04114,1253.95886,  -0.05616,   6.26117,    2.92173
1326.76294,1273.23706,  -0.08335,   6.07886,    3.04331
1332.80542,1267.19458,  -0.07159,   5.94665,    3.16224
1336.41479,1263.58521,  -0.06863,   6.00240,    3.28229
1349.42407,1250.57593,  -0.04576,   5.96788,    3.40165
1357.09375,1242.90625,  -0.03122,   5.86161,    3.51888
1339.78064,1260.21936,  -0.05712,   5.77656,    3.63441
1352.88843,1247.11157,  -0.03505,   5.67715,    3.74795
1338.28259,1261.71741,  -0.05725,   5.55452,    3.85904
1343.88086,1256.11914,  -0.04435,   5.42239,    3.96749
1349.84534,1250.15466,  -0.03643,   5.48245,    4.07714
1360.80847,1239.19153,  -0.01926,   5.49923,    4.18712
1367.99121,1232.00879,  -0.00771,   5.47547,    4.29663
1341.77197,1258.22803,  -0.04793,   5.38902,    4.40441
1345.93652,1254.06348,  -0.03836,   5.24320,    4.50928
1353.37805,1246.62195,  -0.02808,   5.30451,    4.61537
1364.35437,1235.64563,  -0.00974,   5.25682,    4.72050
1374.38098,1225.61902,   0.00493,   5.31800,    4.82686
1349.51465,1250.48535,  -0.03383,   5.26856,    4.93224
1355.03857,1244.96143,  -0.02385,   5.20225,    5.03628
1346.47229,1253.52771,  -0.03619,   5.11852,    5.13865
1356.35193,1243.64807,  -0.01587,   4.88298,    5.23631
1361.49182,1238.50818,  -0.01068,   5.02977,    5.33691
1350.27478,1249.72522,  -0.03109,   5.14411,    5.43979
1350.25439,1249.74561,  -0.03064,   5.11049,    5.54200
1338.09314,1261.90686,  -0.04564,   4.88420,    5.63968
1340.48621,1259.51379,  -0.03449,   4.52456,    5.73017
1351.59399,1248.40601,  -0.01988,   4.65682,    5.82331
1341.82629,1258.17371,  -0.03487,   4.62242,    5.91576
1345.41443,1254.58557,  -0.03078,   4.68224,    6.00940
1332.72754,1267.27246,  -0.04583,   4.42379,    6.09788
1316.79248,1283.20752,  -0.06497,   4.09461,    6.17977
1337.22498,1262.77502,  -0.03333,   4.15879,    6.26295
1338.31274,1261.68726,  -0.04320,   4.18052,    6.34656
1328.22119,1271.77881,  -0.05532,   4.03510,    6.42726
1341.74133,1258.25867,  -0.02108,   3.85623,    6.50438
1353.96265,1246.03735,  -0.00624,   4.09311,    6.58625
1340.67773,1259.32227,  -0.02407,   3.91763,    6.66460
1347.80591,1252.19409,  -0.01128,   3.84999,    6.74160
1330.42761,1269.57239,  -0.03557,   3.68069,    6.81521
1350.17041,1249.82959,  -0.00031,   3.47836,    6.88478
1370.46985,1229.53015,   0.02679,   3.74680,    6.95971
1345.43457,1254.56543,  -0.01033,   3.59131,    7.03154
1348.34021,1251.65979,  -0.00250,   3.42459,    7.10003
1358.19177,1241.80823,   0.01247,   3.45826,    7.16920
1356.19287,1243.80713,   0.01337,   3.26748,    7.23455
1375.94507,1224.05493,   0.03926,   3.51266,    7.30480
1368.77563,1231.22437,   0.03999,   3.35124,    7.37183
1385.61963,1214.38037,   0.05422,   3.62724,    7.44437
1381.66931,1218.33069,   0.04755,   3.57650,    7.51590
1373.42664,1226.57336,   0.03588,   3.47550,    7.58541
1368.50073,1231.49927,   0.03103,   3.31234,    7.65166
1409.13696,1190.86304,   0.08949,   3.63498,    7.72436
1403.51794,1196.48206,   0.07601,   3.94638,    7.80328
1390.07214,1209.92786,   0.05384,   3.88991,    7.88108
1395.80139,1204.19861,   0.06451,   3.79651,    7.95701
1392.71606,1207.28394,   0.07256,   3.97729,    8.03656
1392.58643,1207.41357,   0.06075,   3.80518,    8.11266
1394.60596,1205.39404,   0.08403,   3.74651,    8.18759
1378.50073,1221.49927,   0.03978,   3.63700,    8.26033
1381.48901,1218.51099,   0.04796,   3.59199,    8.33217
